,lat,lon,alt
118,-51.753875367316894,-23.353171327459364,551.3629262489831
119,-49.898751100919775,-32.42302413813945,550.9279688601118
120,-47.33212483872291,-40.66549763071296,550.5070648963847
121,-44.17643147529197,-48.02095758875646,550.1002078839128
122,-40.54828473411838,-54.532854543574786,549.7060153304319
123,-36.5486839658449,-60.29920670126796,549.3220407224753
124,-32.260584173921366,-65.43682787231751,548.9451451657069
125,-27.750371947926983,-70.06115022244819,548.5719029985858
126,-23.070818350171738,-74.27733444011932,548.1990239067718
127,-18.264157220035823,-78.17794377103917,547.8237635754922
128,-13.364820172531337,-81.84379879785854,547.444303801245
129,-8.401699412159141,-85.34616337210878,547.060079234835
130,-3.3999724088526473,-88.74936394031658,546.6720304607043
131,1.6173523173149316,-92.11342883226064,546.2827720671949
132,6.628111262005084,-95.49669429915514,545.8966600896019
133,11.609704418844286,-98.95834822971716,545.5197579025962
134,16.537808153024113,-102.56102211931528,545.159694990638
135,21.384903976305534,-106.37342421033361,544.8254282614635
136,26.118568171485922,-110.47301744513334,544.5269110657109
137,30.699342219111593,-114.94843235681725,544.274689121059
138,35.078162323307765,-119.90098103257901,544.0794378289847
139,39.193321748194805,-125.44371774036165,543.9514665273045
140,42.96736414041909,-131.69530148997416,543.9002104149386
141,46.30483794368991,-138.7641666964397,543.9337373084427
142,49.09303532514244,-146.71812133069056,544.0582920970774
143,51.20892167792678,-155.53855201178635,544.2779023360363
144,52.53536964978436,-165.0723040880918,544.5940656555504
145,52.98575468120275,-175.01381409528517,545.0055338357288
146,52.52818091778783,175.0477644636847,545.5082083842017
147,51.1957345369513,165.52249031895394,546.0951504606583
148,49.07591378847752,156.7139890715991,546.7567118698043
149,46.28628514898743,148.77337453434154,547.4807766885515
150,42.949941950627974,141.7177440029286,548.2531116370437
151,39.17943101674832,135.47849994499376,549.0578026059648
152,35.06992464051448,129.94693233608837,549.877768140147
153,30.698578737013555,125.00444266685065,550.6953184394824
154,26.126787518803958,120.53817179091084,551.4927458091379
155,21.403319349198316,116.44706836656974,552.252913316056
156,16.567345897608543,112.64277251068575,552.9598200616892
157,11.651010473681618,109.04808899738424,553.5991220183414
158,6.681552595859456,105.59457447761201,554.1585795131523
159,1.6830132607695916,102.21986728764068,554.6284215964079
160,-3.322299204836721,98.865065887181,555.0016048547986
161,-8.312527953130799,95.47215071005542,555.2739640884811
162,-13.264993412621045,91.98145543812757,555.4442442544187
163,-18.15487866594938,88.32907590545341,555.5140190323073
164,-22.953695852902243,84.44424245585617,555.4874982619558
165,-27.627478635743888,80.24670000802735,555.3712370412177
166,-32.134527768088816,75.64450747326376,555.1737604390446
167,-36.42271217982124,70.53308209821745,554.9051220519941
168,-40.42636708877808,64.7973725737852,554.5764190442651
169,-44.06333529402107,58.32035679865865,554.1992842117334
170,-47.23335413912566,51.00268907345719,553.7853820672681
171,-49.82026684088769,42.79775743642392,553.3459280831839
172,-51.701413746914405,33.75996452278747,552.8912575853265
173,-52.76658237966607,24.087437124413725,552.4304583680932
174,-52.9435116386755,14.123087465675894,551.9710884852702
175,-52.21913407065733,4.2872202967413955,551.5189852590411
176,-50.643779062473435,-5.034853389055542,551.078178504049
177,-48.315500827575974,-13.584229278346669,550.6509042710586
178,-45.354636362253494,-21.253311977328508,550.2377219541522
179,-41.88145738557518,-28.05486059170491,549.8377212236182
180,-38.003083428608036,-34.07248006300313,549.4488118109211
181,-33.8088287986845,-39.4193806393306,549.0680745135151
182,-29.370651704031783,-44.21297240785594,548.6921578727924
183,-24.745788518121792,-48.56257066056878,548.3176969295855
184,-19.97986777166515,-52.56522185082616,547.9417295409139
185,-15.109809690224596,-56.30569444952056,547.5620909059107
186,-10.166234268302992,-59.85835595611144,547.1777596040301
187,-5.175452473715355,-63.28968267855305,546.7891402272253
188,-0.1610760578604305,-66.66093072915714,546.3982611608963
189,4.85457256938019,-70.03073966225122,546.0088800042158
190,9.84919749122883,-73.45770791029292,545.626483955426
191,14.799236203107847,-77.00294472830922,545.2581876531676
192,19.67848760586043,-80.73270395058375,544.9125263861306
193,24.45647970482586,-84.72104442259933,544.5991576592578
194,29.096520978157674,-89.05240494718129,544.3284795195977
195,33.55327133514113,-93.82353739487132,544.1111873444634
196,37.76987129708085,-99.14369940214408,543.9577859896654
197,41.674771292548755,-105.13075981905968,543.8780839439187
198,45.17902581449624,-111.89941981400386,543.8806913869194
199,48.17564041518059,-119.5364078218218,543.9725487013911
200,50.54390537501805,-128.05962619897838,544.1585080557197
201,52.16211540377715,-137.3680575189336,544.4409892066033
202,52.92976905951445,-147.20858057119545,544.8197286618761
203,52.793413747719356,-157.19769970604597,545.291633453643
204,51.76326129332764,-166.91136756453614,545.8507519123568
205,49.90989402498173,-175.99915217746116,546.4883600121093
206,47.343292855905226,175.7447584006361,547.1931672011951
207,44.186959827022676,168.38009487431447,547.9516271058928
208,40.55838840538333,161.86278772832196,548.7483483196465
209,36.5592221786903,156.09401504167755,549.5665816409755
210,32.27283797516619,150.95623726035546,550.3887655719618
211,27.765868113975696,146.33347608809618,551.197110454872
212,23.091196844602223,142.120208811897,551.9741881589407
213,18.29106975305463,138.2236646816396,552.7035122198886
214,13.399860767057557,134.5629478634703,553.3700737851032
215,8.44632710162227,131.0668102989905,553.9608206581479
216,3.45547076191987,127.67104432650336,554.4650505821064
217,-1.5499451357197642,124.31581496669173,554.8747113509198
218,-6.548042238656811,120.9430844177316,555.1845888682574
219,-11.516583784429853,117.49405735951984,555.3923831131788
220,-16.431666451439668,113.9066339548989,555.498665536652
221,-21.266298276933576,110.112776235909,555.5067257951159
222,-25.98868142034756,106.03587920790886,555.4223140544773
223,-30.560146766319146,101.5883370543093,555.2532937065307
224,-34.93259319835549,96.67001662075927,555.0092216480634
225,-39.045517747801256,91.16901191708178,554.7008754904109
226,-42.82289404321756,84.96744694306761,554.3397522502555
227,-46.17088803810601,77.95655121617273,553.937559031112
228,-48.978342336944515,70.06601267766001,553.5057230564598
229,-51.12324180511589,61.30863071447783,553.0549389342968
230,-52.48823033223958,51.82849977624048,552.5947784760501
231,-52.98465178477649,41.92126817932743,552.1333748171783
232,-52.576902873193525,31.991560393704333,551.6771998689419
233,-51.29373112263847,22.450090729509014,551.2309381074847
234,-49.218997134277984,13.607144335127003,550.7974665205884
235,-46.468076130810545,5.6225105880579065,550.3779339236653
236,-43.16327153429291,-1.4794171391336874,549.9719380374745
237,-39.41726556341456,-7.762614214176409,549.5777875031081
238,-35.32581453114137,-13.33353135764628,549.1928322133299
239,-30.96679373115859,-18.310057985435833,548.8138473456975
240,-26.40229418718988,-22.80518077110287,548.4374449542047
241,-21.681710350123872,-26.92043894079768,548.0604953232887
242,-16.844740158681084,-30.744803293172254,547.6805299372518
243,-11.923993090583199,-34.35605099527743,547.2961084175249
244,-6.947100034026109,-37.82315492018404,546.9071238610022
245,-1.9384654995817583,-41.208914118098846,546.5150336874785
246,3.079285976062207,-44.5726045539235,546.1229970578634
247,8.083987152509772,-47.97254433248918,545.7359144151678
248,13.052679300948391,-51.4686623953919,545.360359761874
249,17.960260545223196,-55.12508312929651,545.0044116324061
250,22.777979961338307,-59.01280182091881,544.6773841495024
251,27.47159399358667,-63.21230743613313,544.3894742875173
252,31.999135927186398,-67.8158514853742,544.151336777827
253,36.30817516999992,-72.92842872225708,543.9736104635494
254,40.33272415940552,-78.66570615671151,543.8664150442901
255,43.990220847063156,-85.14555712261563,543.8388454244814
256,47.17990009476974,-92.468468794312,543.8984862736188
257,49.78494708894678,-100.68229521768188,544.0509721742164
258,51.68192275488062,-109.73359698001298,544.2996152819096
259,52.75982257364201,-119.4241963669732,544.6451188761521
260,52.94584687620664,-129.40967519437294,545.0853940590014
261,52.22690616065912,-139.26701342024865,545.6154869526836
262,50.65390724278442,-148.6081709964979,546.2276258971233
263,48.32589548745296,-157.17253025439004,546.9113847156323
264,45.364303277880076,-164.85207990593608,547.6539573677419
265,41.89036310150922,-171.66004227191098,548.440536705165
266,38.011920504813155,-177.68082224832096,549.2547745283973
267,33.81877955511055,176.97158641876473,550.0793127115976
268,29.383202321878304,172.17916545055505,550.8963529951798
269,24.762570273854454,167.83216818732114,551.688251350597
270,20.002562339112867,163.833301542316,552.4381012923468
271,15.140050684251705,160.09767140367575,553.1302916349287
272,10.205555635226393,156.55090775906297,553.7510053487986
273,5.225214898882923,153.12661142456864,554.2886482339463
274,0.2224289716761775,149.76370250586,554.7341813646826
275,-4.780761455334863,146.40379454203446,555.0813521367718
276,-9.762385123469432,142.98865456504058,555.3268088532523
277,-14.699288538399363,139.4576447026742,555.4701014092134
278,-19.56574681008345,135.7451369800799,555.5135657555938
279,-24.331884935550214,131.77785192508316,555.4621024896651
280,-28.961727995560157,127.47232561221642,555.3228596033141
281,-33.41084069739852,122.73292885304664,555.1048360269497
282,-37.62346763304558,117.45160213176428,554.8184259462951
283,-41.52941744853629,111.51143967027883,554.4749240389046
284,-45.04130153787969,104.79792825698576,554.0860176098467
285,-48.05374644284349,97.22274196541565,553.6632857036029
286,-50.44731798437769,88.76346522548414,553.2177324076793
287,-52.100617081870055,79.5130827898596,552.7593705984209
288,-52.911789145436266,69.71470065104762,552.2968798340207
289,-52.8242054211409,59.743753432748406,551.8373477248042
290,-51.84381808187591,50.02237145960828,551.3861097951713
291,-50.03720128723665,40.90584948216906,550.9466917029322
292,-47.511603692488315,32.60840997858122,550.5208527091172
293,-44.38928105131338,25.197803964523303,550.1087304715393
294,-40.78758739122659,18.63553490543447,549.7090724441623
295,-36.808635054214044,12.825795724614409,549.3195456678131
296,-32.536485296090426,7.652203253728317,548.9371021625957
297,-28.038489379013782,2.998895712400781,548.5583846846412
298,-23.3681719602311,-1.2400555709193668,548.1801454484912
299,-18.56834767832452,-5.157994488604004,547.7996595709237
300,-13.673864572857745,-8.836423779347115,547.4151054215408
301,-8.71390515747974,-12.347132186588397,547.0258953153389
302,-3.7138325160201715,-15.754804531527611,546.6329326974328
303,1.3032480415341927,-19.119663179925624,546.2387853454293
304,6.315156523882473,-22.500078032420333,545.8477584685179
305,11.299355302972574,-25.955111059960927,545.4658665253464
306,16.231667567516652,-29.547105239502116,545.1006977941879
307,21.084818917364746,-33.34431379551478,544.7611810965846
308,25.82674731699332,-37.423581683879036,544.4572594661167
309,30.418500612740317,-41.872787852741965,544.1994897570421
310,34.81169618706823,-46.79245028322475,543.9985823949746
311,38.94550485601449,-52.29500393151261,543.864906726556
312,42.74353005864359,-58.49910257702402,543.8079825491395
313,46.111459216173564,-65.51454360276671,543.835985042987
314,48.93753297196751,-73.41287934484563,543.955285967194
315,51.098982193399905,-82.18239178332988,544.1700547699293
316,52.47764497333062,-91.67934194189019,544.4819402805406
317,52.9842124128901,-101.60704716597502,544.8898491735745
318,52.58287208875174,-111.55847015466674,545.3898330184884
319,51.30276775571984,-121.1200266947285,545.9750937456702
320,49.22865645816203,-129.979316673796,546.6361045935482
321,46.47701474133971,-137.9757518206378,547.3608491284485
322,43.171179482238315,-145.08518624519496,548.1351618675599
323,39.42463882318453,-151.37236547818156,548.9431649591415
324,35.333722137839764,-156.94455491814853,549.7677735903026
325,30.976655407164372,-161.9203379955112,550.5912584191674
326,26.415732072009472,-166.41318114645952,551.3958309725676
327,21.70041428007505,-170.52493902393866,552.1642373856221
328,16.87039187350667,-174.34473495600906,552.8803249703797
329,11.958179533317077,-177.95039553306083,553.5295677968343
330,6.991269033603897,178.58916720025638,554.0995197729399
331,1.993855457970159,175.21128919592962,554.5801856744865
332,-3.011683524720794,171.85692855103935,554.9642872834174
333,-8.00350027775346,168.46808374818067,555.2474218789685
334,-12.959003771244243,164.9852652155423,555.4281020228518
335,-17.853552733653206,161.3449079618847,555.5076818053212
336,-22.658937085845345,157.47674671650236,555.4901713487316
337,-27.34159282532027,153.30118722480103,555.3819521978703
338,-31.860376028157237,148.7270627227059,555.1914071740675
339,-36.163893020184624,143.65055834635814,554.9284828303162
340,-40.18741303778098,137.95711361374606,554.6042068975776
341,-43.849876032025726,131.52939874290433,554.2301812668329
342,-47.05213691830566,124.26612027563345,553.8180774144448
343,-49.678845773861184,116.11607241153484,553.3791536955041
344,-51.60729873349368,107.12591021627992,552.9238198130242
345,-52.72579345184683,97.48418013539214,552.4612667125139
346,-52.9589769781224,87.52601911307175,551.9991759558352
347,-52.28975827501852,77.67003839684219,551.5435253001469
348,-50.76480504723626,68.30692316370917,551.0984922166708
349,-48.47991765158939,59.70491336816923,550.6664637119702
350,-45.55477374551407,51.980489362616794,550.2481440190759
351,-42.11013445692677,45.126958208086734,549.8427582835966
352,-38.2541366987601,39.063750738681165,549.4483345026256
353,-34.07722701888037,33.67860489679549,549.0620528911968
354,-29.65237525098656,28.85390196231242,548.6806379663203
355,-25.037641603962033,24.479641532543496,548.3007766744104
356,-20.27928719630072,20.45798543072499,547.9195345267535
357,-15.41469855919444,16.703444934945765,547.5347515477133
358,-10.474825434227833,13.141075098648457,547.1453910156097
359,-5.486197371862484,9.70398576867251,546.7518259823937
360,-0.47255193002673695,6.330671271625761,546.3560418376055
361,4.543744464462839,2.962402683534492,545.961747200281
362,9.54042977795827,-0.4593497856939166,545.5743800935397
363,14.49405633850967,-3.995466962424871,545.2010116306692
364,19.378628969329995,-7.71181026843044,544.8501447328954
365,24.163990188842316,-11.681881656845462,544.5314206183511
366,28.813896293324316,-15.989415572824782,544.2552411174938
367,33.28361785914548,-20.73037516114323,544.0323283491825
368,37.51709542369665,-26.013306591691617,543.8732384088007
369,41.443771740810604,-31.955790007328403,543.7878556758933
370,44.975821606909975,-38.67328842007589,543.7848895149091
371,48.00730582661764,-46.255298081821536,543.8714001465187
372,50.41808131007988,-54.72540811744841,544.0523759108664
373,52.085942248237146,-63.99128278136402,544.3303845433848
374,52.908301814571566,-73.80926568818865,544.7053150940492
375,52.828152264723606,-83.801899718845,545.1742268515109
376,51.85164769297576,-93.54417912642651,545.7313107684231
377,50.0461282801926,-102.67836034557018,546.367971929275
378,47.519924917747645,-110.9889804772838,547.0730253196352
379,44.39637439393554,-118.40828897333608,547.8330047860236
380,40.793731721590305,-124.97544128533787,548.6325648412676
381,36.81475160469678,-130.78710771392377,549.4549674983746
382,32.54392357722448,-135.96041342963974,550.2826240798504
383,28.048835530116012,-140.61178764025055,551.0976789776769
384,23.383129600126207,-144.84751639840056,551.8826002035275
385,18.589623972249207,-148.7611562090949,552.6207619745701
386,13.70310884500302,-152.43428090249967,553.296984510831
387,8.752630573505902,-155.93866156177143,553.8980182813411
388,3.7633764702761354,-159.33886365868466,554.4129435135101
389,-1.2417929219455992,-162.69491764665992,554.8334774172572
390,-6.240981074679514,-166.06489885117594,555.1541698180417
391,-11.212010640525856,-169.5074833679691,555.3724869760244
392,-16.13112052434758,-173.08449232587856,555.4887766528809
393,-20.971556132343753,-176.86352156965012,555.5061221500209
394,-25.70187178639855,179.07942654589874,555.4300911198052
395,-30.283891754690067,174.6574824554367,555.268393852205
396,-34.67017915357637,169.77129749800463,555.030467848228
397,-38.80108671111406,164.30959604838404,554.7270081201805
398,-42.601632220344875,158.15454855061137,554.369466633957
399,-45.97910257937712,151.19615341194248,553.9695444171657
400,-48.82330691417656,143.36056335520436,553.5386978022534
401,-51.01255032722473,134.65399685776333,553.0876852149122
402,-52.42856372668508,125.21137048569005,552.6261699836741
403,-52.980156345129814,115.3194862264827,552.162402008863
404,-52.6279338176555,105.37878420767402,551.7029861723886
405,-51.39673750098649,95.80302446056862,551.2527524791321
406,-49.36762773974785,86.91085642657288,550.814726292494
407,-46.65479948283241,78.87145960460691,550.3902037162361
408,-43.380706587341365,71.71633639677697,549.9789205112293
409,-39.65891713251659,65.38551189156217,549.5793095621775
410,-35.58630344777352,59.77408780421024,549.1888265582211
411,-31.24179947110449,54.76428006239985,548.8043307812204
412,-26.68838202484087,50.24253556408053,548.4224947541852
413,-21.976137638998996,46.10653970336557,548.0402250982588
414,-17.145281450810923,42.266570530646504,547.6550663838543
415,-12.228794532638169,38.644224256610414,547.26557032848
416,-7.254561001857513,35.17005966675788,546.8716045673382
417,-2.2471410136920666,31.78097309762063,546.4745879705797
418,2.770769359661671,28.41754420149755,546.0776332493979
419,7.777009141199807,25.021467473452503,545.6855921740071
420,12.748704255277922,21.532983927394184,545.3049936349553
421,17.66092339079196,17.88830018735348,544.943880243779
422,22.485186857702324,14.016915933086693,544.6115444798697
423,27.187645052645482,9.838992637237197,544.3181802794734
424,31.726874277555027,5.263044991301285,544.0744612705148
425,36.05117373996523,0.1848318488237055,543.8910687249054
426,40.09546774333231,-5.5108154840647785,543.7781898152771
427,43.77828105860895,-11.942076637298214,543.7450101579088
428,46.99994402014376,-19.211343715625276,543.7992268120506
429,49.644442305681075,-27.371024417341687,543.9466046849284
430,51.58828127646798,-36.3753271784708,544.1905990446994
431,52.71897873126638,-46.0356099874046,544.5320643237092
432,52.960656374729005,-56.01514517531302,544.9690628065437
433,52.296226954614575,-65.89262006125944,545.4967872165598
434,50.77296755782606,-75.27460764080405,546.1075984889812
435,48.48769813375349,-83.89122266815605,546.7911844896771
436,45.561220705713765,-91.62562238156318,547.5348276636123
437,42.1152687822322,-98.48504384028524,548.3237788345477
438,38.25871830061107,-104.55089701058779,549.1417132380657
439,34.08250260599996,-109.93626880860973,549.9712589665805
440,29.659895098063078,-114.7594001482882,550.7945655345666
441,25.04909819448498,-119.13072897061534,551.5938985882167
442,20.296420504321173,-123.14834039930719,552.3522250731849
443,15.439198196213132,-126.89784683850354,553.0537743707628
444,10.508279811245933,-130.45419351306793,553.684541829266
445,5.530020988345328,-133.88419228358032,554.2327233243241
446,0.5279482843605834,-137.24917319312993,554.6890544406797
447,-4.475852330252148,-140.60761496307782,555.0470489519421
448,-9.459441036363454,-144.017687499383,555.3031210929666
449,-14.399775253480605,-147.53980882620078,555.4565940006096
450,-19.271330161393514,-151.23922625919698,555.5095915458642
451,-24.044535012603763,-155.18867505746346,555.4668237701699
452,-28.683856789748788,-159.47093596720492,555.3352753022964
453,-33.14544803533975,-164.18085437500895,555.1238141254207
454,-37.374341348952,-169.4257866486845,554.8427384307424
455,-41.301310101965406,-175.32230977869676,554.5032851632031
456,-44.84007720834102,178.01437843745578,554.1171208235428
457,-47.886316343578386,170.49338747359712,553.6958416740054
458,-50.3212094172236,162.08686764970918,553.2505020878407
459,-52.02294563931316,152.87944269981028,552.7911971592494
460,-52.88773526050669,143.10484059204873,552.3267128379402
461,-52.85553342666142,133.1322652426693,551.864264231669
462,-51.92830520356404,123.38430245247116,551.4093270263575
463,-50.169357845436735,114.22312387944078,550.9655739487798
464,-47.684200476490425,105.87238331759949,550.534911369441
465,-44.594833989830555,98.40789062176259,550.1176177795433
466,-41.0193000917954,91.79617892663526,549.7125694805964
467,-37.060780235120774,85.94372394822324,549.3175455968176
468,-32.804425345190815,80.73465002840089,548.9295897745942
469,-28.3185310617879,76.05270222096283,548.5454135626269
470,-23.65737505935917,71.79122060551333,548.1618141024164
471,-18.864342789808646,67.8560918212263,547.7760879833932
472,-13.974698359529125,64.16514212365507,547.3864133345642
473,-9.017914070816667,60.646061519878,546.9921835431442
474,-4.019539609289144,57.233806023771194,546.5942685042119
475,0.9972203873700287,53.86795445669463,546.1951927589025
476,6.010165137879539,50.49009452408336,545.799214056352
477,10.99681294019027,47.04127723845647,545.4123009173527
478,15.933122661108596,43.459432392671374,545.0420029909765
479,20.792057234872242,39.676735002314445,544.6972223383318
480,25.541891363717014,35.61693952823089,544.387893219754
481,30.144164221074043,31.192885544418004,544.1245833128505
482,34.551138058131905,26.30483830447588,543.918037841243
483,38.70283361723738,20.84097754007189,543.7786844021721
484,42.52387074472698,14.682718585874227,543.7161254689609
485,45.92105314522355,7.7190345994110885,543.7386407520635
486,48.783562883144505,-0.1250914876918614,543.8527256539446
487,50.98895203013097,-8.844480310450535,544.0626882357283
488,52.418140938440025,-18.304468300279723,544.3703249182136
489,52.97930194908388,-28.217174662740547,544.774693436194
490,52.63285300529373,-38.17969604525979,545.2719929105069
491,51.40406056197779,-47.775420307378226,545.8555625337603
492,49.37491543198646,-56.683603962335326,546.5159958381
493,46.66074037066204,-64.73434397883386,547.2413734934089
494,43.38504323907865,-71.89645266551787,548.0175984887001
495,39.66220856020691,-78.23073518743985,548.8288284107521
496,35.589684908141486,-83.84294491927204,549.6579776997833
497,31.246755956885725,-88.85158225387744,550.4872783645505
498,26.696598160192863,-93.3706893644167,551.2988651521291
499,21.98936269972955,-97.50289824170875,552.0753706336482
500,17.165253982690793,-101.33808181774043,552.8004945766215
501,12.257156427294689,-104.95469095152612,553.4595337667643
502,7.292814019968605,-108.42210428738679,554.0398404925763
503,2.296577383829093,-111.80329032613679,554.5312000337499
504,-2.709103422214747,-115.15743730171152,554.9261039210132
505,-7.702383060500684,-118.54253709237366,555.2199159473503
506,-12.660757848346275,-122.01792136005065,555.4109201038564
507,-17.559744064591786,-125.64682830500954,555.5002533601355
508,-22.37140339229255,-129.49904832663378,555.4917281671196
509,-27.062547781082458,-133.65353378629425,555.3915534662865
510,-31.59257172112695,-138.2007091541899,555.2079696105266
511,-35.910780953894545,-143.24362730782826,554.9508153334082
512,-39.95334984686788,-148.89635132302874,554.6310465017868
513,-43.64027332020244,-155.27643263440905,554.2602317177534
514,-46.87350653635177,-162.4869461259948,553.8500451938162
515,-49.53851411633071,-170.58338408513316,553.4117842375172
516,-51.51261676660993,-179.52645396384003,552.9559286856538
517,-52.682761653072134,170.8630737394933,552.4917670766381
